business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,attributes,Categories,price_rating
19107_Chinese_Kai,Kai Japanese Cuisine     ,12 S 10th St,Philadelphia,PA,19107,39.950949,-75.1570348,4.5,141,"""{HasTV: False, GoodForKids: True, RestaurantsTakeOut: True,  NoiseLevel: \""uquiet\"", RestaurantsTableService: True, BikeParking: False, RestaurantsAttire: \""casual\"", BusinessParking: \""{garage: True, street: True, validated: False, lot: False, valet: False}\"", WiFi: \""ufree\"", RestaurantsDelivery: True, Alcohol: \""none\"", RestaurantsGoodForGroups: True, Caters: True, RestaurantsPriceRange2: 2, WheelchairAccessible: False, DogsAllowed: False, RestaurantsReservations: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: None, trendy: False, upscale: False, classy: False, casual: True}\""}""",Chinese,2
19107_Chinese_Lee,Lee How Fook     ,219 N 11th St,Philadelphia,PA,19107,39.9562631,-75.1570795,4,231,"""{RestaurantsPriceRange2: 2, Caters: True,  RestaurantsAttire: \""casual\"", RestaurantsGoodForGroups: True, RestaurantsReservations: True, Alcohol: \""none\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", RestaurantsTakeOut: True, BYOBCorkage: \""yes_free\"", GoodForKids: True, NoiseLevel: \""uaverage\"", HasTV: False, ByAppointmentOnly: False, RestaurantsTableService: True, HappyHour: True, WheelchairAccessible: True, DogsAllowed: False, Ambience: \""{udivey: False, uhipster: False, ucasual: True, utouristy: False, utrendy: False, uintimate: False, uromantic: False, uclassy: True, uupscale: False}\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: None, dinner: True, brunch: False, breakfast: False}\"", RestaurantsDelivery: True}""",Chinese,2
19107_Chinese_Penang,Penang       ,117 N 10th St,Philadelphia,PA,19107,39.954044,-75.15598,3.5,1112,"""{RestaurantsPriceRange2: 2, GoodForKids: True, Alcohol: \""ubeer_and_wine\"", RestaurantsGoodForGroups: True, BYOBCorkage: \""no\"", RestaurantsTakeOut: True, WiFi: \""ufree\"", NoiseLevel: \""uaverage\"", HasTV: False, RestaurantsAttire: \""casual\"", DogsAllowed: False, ByAppointmentOnly: False, GoodForMeal: \""{dessert: False, latenight: None, lunch: None, dinner: True, brunch: False, breakfast: False}\"", RestaurantsTableService: True, RestaurantsReservations: True, WheelchairAccessible: True, Ambience: \""{udivey: False, uhipster: False, ucasual: True, utouristy: None, utrendy: None, uintimate: False, uromantic: False, uclassy: False, uupscale: False}\"", Caters: True, BusinessParking: \""{garage: True, street: True, validated: False, lot: True, valet: False}\"", HappyHour: True,  RestaurantsDelivery: True, BusinessAcceptsBitcoin: True}""",Chinese,2
19107_Chinese_Pizzeria,Pizzeria Cappelli      ,209 S 13th St,Philadelphia,PA,19107,39.9484368,-75.162081,3.5,123,"""{WiFi: \""no\"", RestaurantsAttire: \""casual\"", RestaurantsGoodForGroups: True, Alcohol: \""none\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: None, intimate: False, trendy: None, upscale: False, classy: False, casual: True}\"", RestaurantsPriceRange2: 1, RestaurantsDelivery: True, GoodForKids: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", HasTV: True, Caters: True, OutdoorSeating: True, RestaurantsReservations: False, RestaurantsTakeOut: True}""",Chinese,1
19107_Chinese_Spice,Spice C      ,131 N 10th St,Philadelphia,PA,19107,39.9543751,-75.155929,4,453,"""{BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", RestaurantsReservations: False, RestaurantsTakeOut: True,  Alcohol: \""unone\"", HasTV: False, RestaurantsAttire: \""ucasual\"", NoiseLevel: \""uaverage\"", RestaurantsGoodForGroups: True, GoodForKids: True, BusinessAcceptsCreditCards: False, RestaurantsDelivery: None, Caters: False, RestaurantsPriceRange2: 2, HappyHour: False, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: None, breakfast: False}\"", DogsAllowed: False}""",Chinese,2
19107_Chinese_The,The Farmers' Cabinet     ,1113 Walnut St,Philadelphia,PA,19107,39.948732,-75.1591786,3.5,444,"""{RestaurantsTakeOut: True, BusinessParking: \""{garage: True, street: True, validated: True, lot: False, valet: False}\"",  Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}\"", RestaurantsPriceRange2: 3, RestaurantsGoodForGroups: True, NoiseLevel: \""uaverage\"", HasTV: False, RestaurantsReservations: True, BikeParking: False, GoodForKids: False, Caters: False, GoodForDancing: False, RestaurantsAttire: \""ucasual\"", Alcohol: \""ufull_bar\""}""",Chinese,3
19107_Chinese_Varga,Varga Bar      ,941 Spruce St,Philadelphia,PA,19107,39.94620439,-75.15779929,3.5,597,"""{BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", Caters: False, RestaurantsGoodForGroups: True, OutdoorSeating: True, NoiseLevel: \""uaverage\"", Alcohol: \""ufull_bar\"", RestaurantsAttire: \""ucasual\"", WiFi: \""ufree\"", GoodForKids: False, HasTV: True, RestaurantsPriceRange2: 2, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", GoodForDancing: False, BestNights: \""{monday: False, tuesday: False, friday: True, wednesday: False, thursday: True, sunday: False, saturday: True}\"", GoodForMeal: \""{dessert: False, latenight: None, lunch: None, dinner: True, brunch: None, breakfast: False}\"", RestaurantsTakeOut: True, RestaurantsDelivery: True, DogsAllowed: True, RestaurantsReservations: True, HappyHour: True, RestaurantsTableService: True, Music: \""{dj: False, background_music: False, no_music: False, jukebox: None, live: False, video: False, karaoke: False}\""}""",Chinese,2
19114_Chinese_Three,Three Monkeys Cafe     ,9645 James St,Philadelphia,PA,19114,40.053857,-74.98396,3.5,419,"""{RestaurantsPriceRange2: 2, Caters: True, RestaurantsGoodForGroups: True, WiFi: \""ufree\"", RestaurantsTakeOut: True, Corkage: False, BYOBCorkage: \""yes_free\"", RestaurantsReservations: True, OutdoorSeating: True, RestaurantsAttire: \""casual\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", HasTV: True, GoodForKids: True, , NoiseLevel: \""average\"", RestaurantsTableService: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", Smoking: \""uno\"", WheelchairAccessible: True, GoodForMeal: \""{dessert: None, latenight: None, lunch: True, dinner: True, brunch: None, breakfast: None}\"", RestaurantsDelivery: True, BYOB: False, BestNights: \""{monday: False, tuesday: False, friday: True, wednesday: False, thursday: False, sunday: True, saturday: True}\"", GoodForDancing: False, CoatCheck: False, Music: \""{udj: False, ulive: None, ujukebox: False, uvideo: False, ubackground_music: False, ukaraoke: False, uno_music: False}\"", BusinessAcceptsBitcoin: False, HappyHour: True}""",Chinese,2
19116_Chinese_Ninja,Ninja Sushi Hibachi     ,14100 Bustleton Ave,Philadelphia,PA,19116,40.1319562,-75.0122738,4,224,"""{NoiseLevel: \""average\"",  BusinessParking: \""{garage: False, street: False, validated: False, lot: True, valet: False}\"", RestaurantsAttire: \""casual\"", HasTV: True, Caters: True, RestaurantsGoodForGroups: True, RestaurantsTakeOut: True, Alcohol: \""ubeer_and_wine\"", WiFi: \""ufree\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: True, upscale: False, classy: True, casual: True}\"", RestaurantsPriceRange2: 2, RestaurantsDelivery: True, RestaurantsTableService: True, GoodForKids: True, WheelchairAccessible: True, DogsAllowed: False, HappyHour: False, RestaurantsReservations: True, BikeParking: False, GoodForMeal: \""{dessert: None, latenight: None, lunch: True, dinner: True, brunch: None, breakfast: False}\""}""",Chinese,2
19118_Chinese_Bredenbeck's,Bredenbeck's Bakery & Ice Cream Parlor  ,8126 Germantown Ave,Philadelphia,PA,19118,40.0724995,-75.202403,4,296,"""{BusinessAcceptsCreditCards: True, RestaurantsPriceRange2: 2, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", NoiseLevel: \""uaverage\"", GoodForKids: True, Caters: True, RestaurantsDelivery: None, WheelchairAccessible: False, DriveThru: None, RestaurantsTakeOut: None}""",Chinese,2
19118_Chinese_Chestnut,Chestnut Grill and Sidewalk Cafe   ,8229 Germantown Ave,Philadelphia,PA,19118,40.0741672,-75.2030982,3.5,173,"""{HasTV: True, RestaurantsTakeOut: True, RestaurantsPriceRange2: 2, Alcohol: \""ufull_bar\"", OutdoorSeating: True, GoodForKids: True, RestaurantsAttire: \""casual\"", RestaurantsReservations: True, NoiseLevel: \""uaverage\"", Caters: False, BestNights: \""{monday: False, tuesday: False, friday: True, wednesday: True, thursday: False, sunday: False, saturday: True}\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: None, trendy: False, upscale: False, classy: None, casual: True}\"", HappyHour: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}\"", RestaurantsDelivery: True, RestaurantsGoodForGroups: True, GoodForMeal: \""{ubreakfast: False, ubrunch: None, ulunch: True, udinner: True, ulatenight: False, udessert: None}\""}""",Chinese,2
19121_Chinese_iMunch,iMunch Cafe      ,1233 N 31st St,Philadelphia,PA,19121,39.9759178,-75.1863302,4.5,155,"""{NoiseLevel: \""uaverage\"", OutdoorSeating: True, RestaurantsPriceRange2: 1, WiFi: \""ufree\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}\"", RestaurantsAttire: \""casual\"", Caters: True, Alcohol: \""none\"", GoodForKids: True, RestaurantsReservations: False, RestaurantsTakeOut: True, HasTV: True, RestaurantsDelivery: True, RestaurantsTableService: False, RestaurantsGoodForGroups: True, HappyHour: False, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: False, brunch: True, breakfast: True}\"", DogsAllowed: False, WheelchairAccessible: True, BYOB: False, Corkage: False}""",Chinese,1
19122_Chinese_Evil,Evil Genius Beer     ,1727 N Front St,Philadelphia,PA,19122,39.9757885,-75.133938,4,283,"""{RestaurantsAttire: \""ucasual\"", Ambience: \""{touristy: False, hipster: True, romantic: False, divey: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}\"", RestaurantsTableService: False, DogsAllowed: True, RestaurantsTakeOut: True, RestaurantsReservations: False, GoodForDancing: False, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", HasTV: True, WheelchairAccessible: True, RestaurantsGoodForGroups: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}\"", WiFi: \""ufree\"", Alcohol: \""ufull_bar\"", Smoking: \""uno\"", Caters: False, BusinessAcceptsBitcoin: False, RestaurantsPriceRange2: 2, Music: \""{dj: False, background_music: True, jukebox: False, live: False, video: False, karaoke: False}\"", ByAppointmentOnly: False, RestaurantsDelivery: True, HappyHour: True, NoiseLevel: \""uloud\"", OutdoorSeating: True, GoodForKids: True}""",Chinese,2
19123_Chinese_Dolce,Dolce & Caff̬     ,708 N 2nd St,Philadelphia,PA,19123,39.9622145,-75.1413898,4.5,111,"""{GoodForKids: True, RestaurantsPriceRange2: 1, BusinessAcceptsCreditCards: True, HasTV: True, Alcohol: \""unone\"", RestaurantsReservations: False, GoodForMeal: \""{ubreakfast: True, ubrunch: None, ulunch: True, udinner: None, ulatenight: None, udessert: True}\"", RestaurantsDelivery: True, Ambience: \""{udivey: False, uhipster: None, ucasual: True, utouristy: None, utrendy: None, uintimate: None, uromantic: None, uclassy: None, uupscale: None}\"", RestaurantsGoodForGroups: False, WiFi: \""ufree\"", RestaurantsTakeOut: True, OutdoorSeating: None, BusinessParking: \""{uvalet: False, ugarage: None, ustreet: True, ulot: False, uvalidated: None}\""}""",Chinese,1
19123_Chinese_North,North Bowl      ,909 N 2nd St,Philadelphia,PA,19123,39.96441251,-75.14032773,4,484,"""{WiFi: \""ufree\"", RestaurantsGoodForGroups: True, RestaurantsAttire: \""casual\"", NoiseLevel: \""uaverage\"", Caters: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", GoodForKids: True, RestaurantsReservations: False, , HasTV: True, BusinessAcceptsBitcoin: False, RestaurantsPriceRange2: 2, BestNights: \""{monday: False, tuesday: False, friday: True, wednesday: True, thursday: False, sunday: False, saturday: True}\"", Ambience: \""{touristy: False, hipster: True, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", GoodForDancing: True, RestaurantsTakeOut: True, GoodForMeal: \""{ubreakfast: False, ubrunch: False, ulunch: None, udinner: True, ulatenight: True, udessert: None}\"", OutdoorSeating: True, Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}\"", RestaurantsDelivery: False}""",Chinese,2
19123_Chinese_Roy-Pitz,Roy-Pitz Barrel House     ,990 Spring Garden St,Philadelphia,PA,19123,39.96145708,-75.15414745,4,151,"""{OutdoorSeating: True, Smoking: \""uoutdoor\"", Caters: True, BestNights: \""{monday: False, tuesday: False, friday: False, wednesday: False, thursday: False, sunday: False, saturday: False}\"", BYOB: False, RestaurantsTableService: True, WheelchairAccessible: True, RestaurantsDelivery: True, RestaurantsGoodForGroups: True, RestaurantsAttire: \""casual\"", Alcohol: \""ufull_bar\"", Ambience: \""{touristy: False, hipster: True, romantic: False, divey: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}\"", NoiseLevel: \""uloud\"", WiFi: \""ufree\"", RestaurantsTakeOut: True, Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", GoodForDancing: False, ByAppointmentOnly: False, GoodForKids: False, HasTV: True, RestaurantsReservations: True, GoodForMeal: \""{dessert: True, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", HappyHour: True, RestaurantsPriceRange2: 2, CoatCheck: True}""",Chinese,2
19125_Chinese_East,East Girard Gastropub     ,200 E Girard Ave,Philadelphia,PA,19125,39.968877,-75.133443,4,126,"""{NoiseLevel: \""uaverage\"", Caters: False, HasTV: True, Alcohol: \""ufull_bar\"",  BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", RestaurantsAttire: \""ucasual\"", RestaurantsTakeOut: True, RestaurantsGoodForGroups: True, RestaurantsReservations: False, RestaurantsPriceRange2: 2, Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", GoodForKids: False}""",Chinese,2
19125_Chinese_Joe's,Joe's Steaks + Soda Shop   ,1 W Girard Ave,Philadelphia,PA,19125,39.969035,-75.134557,4,392,"""{RestaurantsReservations: False, NoiseLevel: \""uaverage\"", BusinessAcceptsBitcoin: False, RestaurantsAttire: \""casual\"", WiFi: \""ufree\"", Caters: False, Alcohol: \""unone\"", RestaurantsTableService: True, GoodForKids: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", HappyHour: False, DogsAllowed: False, OutdoorSeating: None, RestaurantsTakeOut: True, HasTV: True, GoodForMeal: \""{dessert: None, latenight: True, lunch: True, dinner: True, brunch: None, breakfast: False}\"", RestaurantsPriceRange2: 2, Ambience: \""{touristy: False, hipster: None, romantic: False, divey: False, intimate: False, trendy: None, upscale: False, classy: False, casual: True}\"", RestaurantsGoodForGroups: True, RestaurantsDelivery: True}""",Chinese,2
19127_Chinese_Marchiano's,Marchiano's Bakery      ,4653 Umbria St,Philadelphia,PA,19127,40.0308856,-75.2301417,4.5,118,"""{RestaurantsTakeOut: True, BusinessAcceptsCreditCards: False, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", Caters: True, RestaurantsPriceRange2: 1, RestaurantsDelivery: False}""",Chinese,1
19127_Chinese_The,The Couch Tomato Cafe    ,102 Rector St,Philadelphia,PA,19127,40.0247731,-75.2213162,4,604,"""{RestaurantsTakeOut: True, BYOBCorkage: \""yes_free\"", RestaurantsDelivery: True, NoiseLevel: \""uaverage\"", OutdoorSeating: True, RestaurantsAttire: \""casual\"", WiFi: \""ufree\"", RestaurantsReservations: False, RestaurantsGoodForGroups: True, BusinessAcceptsBitcoin: False, Caters: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: True}\"", HasTV: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", Alcohol: \""ubeer_and_wine\"", GoodForKids: True, RestaurantsTableService: False, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", RestaurantsPriceRange2: 2, DogsAllowed: False}""",Chinese,2
19128_Chinese_Lucky,Lucky Star Asian Cuisine    ,8919 Ridge Ave Store,Philadelphia,PA,19128,40.069648,-75.239764,4,127,"""{GoodForKids: True, RestaurantsAttire: \""ucasual\"", Alcohol: \""ufull_bar\"", NoiseLevel: \""uquiet\"", RestaurantsGoodForGroups: True, RestaurantsDelivery: True, Caters: True, RestaurantsReservations: True,  BusinessParking: \""{garage: False, street: False, validated: False, lot: True, valet: False}\"", RestaurantsTableService: True, RestaurantsPriceRange2: 2, WheelchairAccessible: True, RestaurantsTakeOut: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", HasTV: True, Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\""}""",Chinese,2
19130_Chinese_Jack's,Jack's Firehouse      ,2130 Fairmount Ave,Philadelphia,PA,19130,39.9670823,-75.1733028,3.5,569,"""{RestaurantsReservations: True, OutdoorSeating: True, RestaurantsPriceRange2: 2, GoodForKids: True, RestaurantsAttire: \""casual\"", RestaurantsTakeOut: True, Caters: True, RestaurantsGoodForGroups: True, NoiseLevel: \""uaverage\"", BYOBCorkage: \""no\"", RestaurantsTableService: True, Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}\"", , Smoking: \""uoutdoor\"", HappyHour: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}\"", CoatCheck: False, GoodForDancing: False, GoodForMeal: \""{ubreakfast: False, ubrunch: None, ulunch: None, udinner: True, ulatenight: None, udessert: False}\"", HasTV: True, BestNights: \""{monday: False, tuesday: True, friday: True, wednesday: False, thursday: False, sunday: False, saturday: True}\"", BusinessParking: \""{uvalet: False, ugarage: False, ustreet: True, ulot: False, uvalidated: False}\""}""",Chinese,2
19130_Chinese_Kite,Kite & Key     ,1836 Callowhill St,Philadelphia,PA,19130,39.960395,-75.169675,3.5,439,"""{RestaurantsTakeOut: True, GoodForKids: True, RestaurantsPriceRange2: 2, Caters: False, OutdoorSeating: True, NoiseLevel: \""uaverage\"", Alcohol: \""ufull_bar\"", RestaurantsReservations: True, RestaurantsAttire: \""ucasual\"", RestaurantsGoodForGroups: True, HasTV: True, Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: True, valet: False}\"", RestaurantsTableService: True, HappyHour: True, RestaurantsDelivery: True, GoodForMeal: \""{dessert: False, latenight: None, lunch: None, dinner: True, brunch: None, breakfast: False}\""}""",Chinese,2
19130_Chinese_Philadelphia,Philadelphia Museum of Art    ,2600 Benjamin Franklin Pkwy,Philadelphia,PA,19130,39.965573,-75.180969,4.5,767,"""{RestaurantsPriceRange2: 2, GoodForKids: True, ByAppointmentOnly: False, BusinessParking: \""{garage: True, street: True, validated: True, lot: False, valet: False}\"", DogsAllowed: False, WiFi: \""ufree\"", RestaurantsAttire: \""ucasual\""}""",Chinese,2
19130_Chinese_Unit,Unit Su Vege     ,"2000 Hamilton St, Ste 106",Philadelphia,PA,19130,39.9621826,-75.1721897,4.5,129,"""{GoodForKids: True, HappyHour: False, WiFi: \""ufree\"", Alcohol: \""unone\"", RestaurantsGoodForGroups: True, DogsAllowed: False, RestaurantsTakeOut: True, HasTV: False, WheelchairAccessible: True, Caters: True, RestaurantsPriceRange2: 2, BikeParking: False, OutdoorSeating: None, RestaurantsReservations: True, RestaurantsAttire: \""ucasual\"", RestaurantsDelivery: True, BusinessAcceptsBitcoin: False, RestaurantsTableService: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", GoodForMeal: \""{ubreakfast: None, ubrunch: None, ulunch: None, udinner: True, ulatenight: None, udessert: True}\""}""",Chinese,2
19131_Chinese_DJ,DJ Kitchen      ,4040 City Ave,Philadelphia,PA,19131,40.0074349,-75.2124437,4.5,117,"""{BusinessAcceptsBitcoin: False, Caters: True, HappyHour: True, Alcohol: \""unone\"", RestaurantsTakeOut: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}\"", WheelchairAccessible: True, DogsAllowed: False, RestaurantsReservations: True, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}\"", BusinessAcceptsCreditCards: True, GoodForKids: False, NoiseLevel: \""uaverage\"", HasTV: True, BusinessParking: \""{garage: True, street: False, validated: False, lot: False, valet: False}\"", BYOB: True, RestaurantsTableService: True, RestaurantsPriceRange2: 2, RestaurantsDelivery: True, OutdoorSeating: True, RestaurantsGoodForGroups: True}""",Chinese,2
19143_Chinese_Booker's,Booker's Restaurant and Bar    ,5021 Baltimore Ave,Philadelphia,PA,19143,39.948041,-75.2242388,3.5,276,"""{GoodForDancing: False, HasTV: True, CoatCheck: False, NoiseLevel: \""uaverage\"", WheelchairAccessible: True, WiFi: \""no\"", Caters: True, RestaurantsGoodForGroups: True, Alcohol: \""ufull_bar\"", BestNights: \""{monday: False, tuesday: False, friday: True, wednesday: False, thursday: False, sunday: False, saturday: False}\"", RestaurantsAttire: \""casual\"", RestaurantsTakeOut: True, RestaurantsTableService: True, DogsAllowed: False, RestaurantsDelivery: True, RestaurantsPriceRange2: 2, OutdoorSeating: True, GoodForMeal: \""{dessert: True, latenight: None, lunch: True, dinner: True, brunch: True, breakfast: False}\"", Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: None, video: False, karaoke: None}\"", HappyHour: True, RestaurantsReservations: True, Ambience: \""{touristy: False, hipster: False, romantic: True, divey: False, intimate: True, trendy: True, upscale: False, classy: True, casual: True}\"", GoodForKids: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\""}""",Chinese,2
19146_Chinese_Nam,Nam Son      ,1601 Washington Ave,Philadelphia,PA,19146,39.938513,-75.1703859,4,114,"""{RestaurantsAttire: \""ucasual\"",  Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", BusinessParking: \""{garage: False, street: False, validated: False, lot: True, valet: False}\"", BYOBCorkage: \""no\"", RestaurantsReservations: False, GoodForKids: True, RestaurantsPriceRange2: 1, RestaurantsGoodForGroups: True, Alcohol: \""unone\"", RestaurantsTakeOut: True, NoiseLevel: \""uaverage\"", HasTV: False, Caters: False, RestaurantsDelivery: None}""",Chinese,1
19147_Chinese_Amis,Amis Trattoria      ,412 S 13th St,Philadelphia,PA,19147,39.94486802,-75.16325011,4,762,"""{NoiseLevel: \""uaverage\"", Alcohol: \""ufull_bar\"", RestaurantsDelivery: True, RestaurantsGoodForGroups: True, RestaurantsReservations: True, RestaurantsPriceRange2: 3, OutdoorSeating: True, HasTV: False, RestaurantsTakeOut: True, RestaurantsAttire: \""ucasual\"", Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: True, upscale: False, classy: True, casual: False}\"", BestNights: \""{monday: True, tuesday: False, friday: False, wednesday: True, thursday: True, sunday: False, saturday: False}\"", Music: \""{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", Caters: False, WiFi: \""ufree\"", BusinessAcceptsBitcoin: False, GoodForKids: True, GoodForDancing: False, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\""}""",Chinese,3
19147_Chinese_Bibou,Bibou       ,1009 S 8th St,Philadelphia,PA,19147,39.93650316,-75.15669415,4.5,364,"""{RestaurantsGoodForGroups: False, BikeParking: False, RestaurantsAttire: \""ucasual\"", GoodForKids: False, Alcohol: \""unone\"",  RestaurantsPriceRange2: 3, NoiseLevel: \""uaverage\"", HasTV: False, Ambience: \""{touristy: False, hipster: False, romantic: True, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}\"", RestaurantsTakeOut: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", GoodForMeal: \""{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}\"", DogsAllowed: False, Caters: True, RestaurantsReservations: False, RestaurantsTableService: False}""",Chinese,3
19147_Chinese_Burrata,Burrata       ,1247 S 13th St,Philadelphia,PA,19147,39.93392524,-75.16524307,4.5,155,"""{HasTV: False, WiFi: \""no\"", Caters: True, RestaurantsPriceRange2: 2, NoiseLevel: \""average\"", RestaurantsTableService: True, RestaurantsAttire: \""casual\"", RestaurantsTakeOut: True, OutdoorSeating: True, BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", Alcohol: \""unone\"", RestaurantsReservations: True, WheelchairAccessible: False, HappyHour: False, DogsAllowed: False, BYOB: True, GoodForKids: False, Ambience: \""{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}\"", ByAppointmentOnly: False, GoodForMeal: \""{dessert: True, latenight: None, lunch: None, dinner: True, brunch: None, breakfast: None}\"", RestaurantsGoodForGroups: False, Corkage: False, BusinessAcceptsBitcoin: False, RestaurantsDelivery: False}""",Chinese,2
19147_Chinese_Cosmi's,Cosmi's Deli      ,1501 S 8th St,Philadelphia,PA,19147,39.9302586,-75.1579964,4,391,"""{GoodForKids: True, NoiseLevel: \""uaverage\"", RestaurantsDelivery: True, Caters: True, RestaurantsAttire: \""ucasual\"", Alcohol: \""unone\"", BusinessParking: \""{garage: False, street: True, validated: False, lot: False, valet: False}\"", RestaurantsPriceRange2: 1, HasTV: True, GoodForMeal: \""{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}\"", RestaurantsReservations: False, RestaurantsGoodForGroups: False, BusinessAcceptsBitcoin: False, RestaurantsTakeOut: True, WheelchairAccessible: False, Ambience: \""{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}\"", RestaurantsTableService: False, DogsAllowed: True, OutdoorSeating: None}""",Chinese,1
