business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,attributes,Categories
YSSYgUjVz81AGZzykEAQcw,August,1247 S 13th St,Philadelphia,PA,19147,39.9339277,-75.1652368,4,106,"""{'RestaurantsAttire': \\""u'casual'\\"", 'GoodForKids': 'False', 'OutdoorSeating': 'False', 'Alcohol': \\""u'none'\\"", 'Ambience': \\""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}\\"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsReservations': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'WiFi': \\""u'no'\\"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': \\""u'average'\\"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'False', 'HasTV': 'False', 'BikeParking': 'True'}""",Italian
m-5N-fwCIGK5NWMclTqOUw,Cibo Ristorante Italiano,1227 Walnut St,Philadelphia,PA,19107,39.9492784,-75.1617775,3.5,100,"""{'RestaurantsTableService': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'WiFi': \\""u'free'\\"", 'Alcohol': \\""u'full_bar'\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}\\"", 'BusinessParking': \\""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}\\"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'True', 'Caters': 'None', 'BikeParking': 'True', 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}\\"", 'NoiseLevel': \\""u'average'\\"", 'DogsAllowed': 'None', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'WheelchairAccessible': 'None', 'GoodForDancing': 'False', 'HasTV': 'True'}""",Italian
e0M-5mblsuda0syws5R68g,Common Wealth Old City,319 Market St,Philadelphia,PA,19106,39.9504125,-75.1463381,3.5,221,"""{'BikeParking': 'True', 'Alcohol': \\""u'full_bar'\\"", 'RestaurantsAttire': \\""'casual'\\"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}\\"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'OutdoorSeating': 'True', 'WiFi': \\""u'free'\\"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}\\"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': \\""u'average'\\"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True'}""",American
7NwFNLC0SwX1SwQYlfF5yw,Luna Caf̩,317 Market St,Philadelphia,PA,19106,39.9504011,-75.1463684,4,444,"""{'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': \\""u'average'\\"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': \\""'none'\\"", 'BYOB': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Caters': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'BikeParking': 'True', 'HappyHour': 'False', 'WiFi': \\""'free'\\"", 'HasTV': 'False', 'Ambience': \\""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}\\"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}\\""}""",American
kVTHnhgYUw-Pmr7wgDB4_g,Distrito,3945 Chestnut St,Philadelphia,PA,19104,39.9558813,-75.2020031,3.5,1077,"""{'Caters': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Alcohol': \\""u'full_bar'\\"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'WiFi': \\""u'no'\\"", 'RestaurantsReservations': 'True', 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}\\"", 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}\\"", 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'BikeParking': 'True', 'NoiseLevel': \\""u'average'\\"", 'DriveThru': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}\\"", 'HappyHour': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}\\"", 'RestaurantsDelivery': 'True'}""",Mexican
Ay0j65KKb3sOrOFUVWs44g,Dolce & Caff̬,708 N 2nd St,Philadelphia,PA,19123,39.9622145,-75.1413898,4.5,111,"""{'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Alcohol': \\""u'none'\\"", 'RestaurantsReservations': 'False', 'GoodForMeal': \\""{u'breakfast': True, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': True}\\"", 'RestaurantsDelivery': 'True', 'Ambience': \\""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}\\"", 'RestaurantsGoodForGroups': 'False', 'WiFi': \\""u'free'\\"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'None', 'BusinessParking': \\""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': None}\\""}""",Italian
YzluF3FNGjnW-tOrLZt8JA,Zama,128 S 19th St,Philadelphia,PA,19103,39.9509073,-75.1723929,3.5,566,"""{'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': \\""u'full_bar'\\"", 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': \\""u'no'\\"", 'BikeParking': 'True', 'NoiseLevel': \\""u'average'\\"", 'HasTV': 'False', 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}\\"", 'HappyHour': 'True'}""",Japanese
L0zMk5SXnqR0JLEe0XY20g,Sassafras Bar,48 S 2nd St,Philadelphia,PA,19106,39.948832,-75.144063,4.5,352,"""{'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': \\""'casual'\\"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'Alcohol': \\""'full_bar'\\"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': \\""u'average'\\"", 'BikeParking': 'True', 'DogsAllowed': 'True', 'BestNights': \\""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsDelivery': 'True', 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}\\"", 'BusinessAcceptsCreditCards': 'True', 'Smoking': \\""u'no'\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'DriveThru': 'False', 'CoatCheck': 'False', 'Caters': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BYOB': 'False', 'RestaurantsTableService': 'True', 'WiFi': \\""u'free'\\"", 'OutdoorSeating': 'True'}""",American
l8gAoQqqVfphPe9jmIJZ3g,K-POT Korean BBQ & Hot Pot,789 Franklin Mills Cir,Philadelphia,PA,19154,40.0924685,-74.9629393,4.5,349,"""{'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'WiFi': \\""u'free'\\"", 'RestaurantsAttire': \\""u'casual'\\"", 'BYOB': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': \\""u'full_bar'\\"", 'OutdoorSeating': 'False', 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'GoodForMeal': \\""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}\\"", 'BikeParking': 'True', 'Corkage': 'True', 'Ambience': \\""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': True, u'upscale': False}\\"", 'BusinessParking': \\""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}\\"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '3'}""",Korean
GWqPmrWu0kXB_-gB1H-j6A,Love & Honey Fried Chicken,1100 N Front St,Philadelphia,PA,19123,39.9674815,-75.136957,4.5,409,"""{'RestaurantsTableService': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': \\""u'none'\\"", 'RestaurantsPriceRange2': '2', 'WiFi': \\""u'no'\\"", 'BikeParking': 'True', 'GoodForMeal': \\""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}\\"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'HasTV': 'False', 'Caters': 'False', 'BYOB': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'Ambience': \\""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}\\"", 'Corkage': 'False', 'RestaurantsGoodForGroups': 'False', 'WheelchairAccessible': 'True', 'NoiseLevel': \\""u'average'\\"", 'HappyHour': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': \\""u'casual'\\""}""",American
IXRSMV7U5D0sYJvArEbm5g,Finn McCool's Ale House,118 S 12th St,Philadelphia,PA,19107,39.949742,-75.160578,3.5,163,"""{'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'NoiseLevel': \\""u'average'\\"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'BYOBCorkage': \\""'no'\\"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}\\"", 'Caters': 'True', 'OutdoorSeating': 'True', 'Alcohol': \\""'full_bar'\\"", 'BusinessParking': \\""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}\\"", 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}\\"", 'WiFi': \\""u'free'\\"", 'RestaurantsDelivery': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}\\""}""",American
Fay6yoOC6iitEt3QLkrcMQ,Trios Fresh Italian,342 W Girard Ave,Philadelphia,PA,19123,39.9698199,-75.1426312,3.5,217,"""{'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'WiFi': \\""u'free'\\"", 'Alcohol': \\""u'none'\\"", 'RestaurantsTakeOut': 'True', 'Ambience': \\""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'Caters': 'True', 'NoiseLevel': \\""u'average'\\"", 'RestaurantsPriceRange2': '2', 'BusinessParking': \\""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\""}""",Italian
VP8HMhVt-pKmqGNmDW4-TQ,Nom Wah Philadelphia,218 N 13th St,Philadelphia,PA,19107,39.956593,-75.160772,4,414,"""{'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'WiFi': \\""u'free'\\"", 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BikeParking': 'True', 'NoiseLevel': \\""'average'\\"", 'GoodForDancing': 'False', 'Smoking': \\""u'no'\\"", 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}\\"", 'HasTV': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'Alcohol': \\""u'full_bar'\\"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'CoatCheck': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}\\"", 'RestaurantsTakeOut': 'None', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\""}""",Chinese
3eJMsl41qwhcYlvoTF1ElQ,a.kitchen,135 S 18th St,Philadelphia,PA,19103,39.950323,-75.170538,3.5,441,"""{'RestaurantsGoodForGroups': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'NoiseLevel': \\""u'average'\\"", 'RestaurantsReservations': 'True', 'Alcohol': \\""u'full_bar'\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}\\"", 'WiFi': \\""u'free'\\"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsPriceRange2': '3', 'Caters': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}\\"", 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'GoodForKids': 'False'}""",American
k6xc8FiZp2hppWcQJzNVpQ,CinCin Restaurant,7838 Germantown Ave,Philadelphia,PA,19118,40.069231,-75.199751,3.5,199,"""{'Alcohol': \\""u'full_bar'\\"", 'RestaurantsAttire': \\""'casual'\\"", 'NoiseLevel': \\""u'average'\\"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': \\""u'no'\\"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}\\"", 'WheelchairAccessible': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}\\""}""",Chinese
j4DHb4tmK3QlK0gqpdnMeA,Growlers,736 S 8th St,Philadelphia,PA,19147,39.9404603,-75.1561091,4,127,"""{'BikeParking': 'True', 'Alcohol': \\""u'full_bar'\\"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsTakeOut': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'Caters': 'False', 'NoiseLevel': \\""u'average'\\"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': \\""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'WiFi': \\""u'free'\\""}""",American
SPEXSaryxJmVpy8QoRz7Tg,Vietnam Cafe,816 S 47th St,Philadelphia,PA,19143,39.9481782,-75.2168865,4,357,"""{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'BYOBCorkage': \\""'yes_free'\\"", 'RestaurantsAttire': \\""'casual'\\"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Alcohol': \\""u'full_bar'\\"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'Caters': 'True', 'NoiseLevel': \\""u'average'\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'RestaurantsReservations': 'False', 'HappyHour': 'True', 'WiFi': \\""u'no'\\"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}\\"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False'}""",Vietnamese
ZfAILO2iad90fCDtratcKg,Machi Sushi Bar,209 S 20th St,Philadelphia,PA,19103,39.9499924,-75.1737316,3.5,186,"""{'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'Caters': 'True', 'Alcohol': \\""u'none'\\"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': \\""u'quiet'\\"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Corkage': 'False', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'BYOB': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}\\"", 'WiFi': \\""u'free'\\""}""",Japanese
eLAd1Jw-g1NKymBx1XPDoA,Stogie Joe's Tavern,1801 E Passyunk Ave,Philadelphia,PA,19148,39.927559,-75.166057,3.5,295,"""{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'False', 'OutdoorSeating': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': \\""u'loud'\\"", 'Alcohol': \\""u'full_bar'\\"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}\\"", 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'WiFi': \\""'no'\\"", 'BikeParking': 'True', 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': None, 'video': False, 'karaoke': None}\\""}""",Italian
IcLm9Z1zphLnzUvrFK6aiA,Erawan Thai Cuisine,123 S 23rd St,Philadelphia,PA,19103,39.951799,-75.178213,3.5,411,"""{'RestaurantsTakeOut': 'True', 'WiFi': \\""u'free'\\"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'BYOBCorkage': \\""'yes_free'\\"", 'Caters': 'True', 'GoodForKids': 'True', 'Alcohol': \\""u'none'\\"", 'NoiseLevel': \\""u'average'\\"", 'HappyHour': 'False', 'DogsAllowed': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsTableService': 'False', 'DriveThru': 'False', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}\\"", 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'False', 'BikeParking': 'False'}""",Thai
dpiaAGgEMm9Lf8dbx0yEJQ,Soup Kitchen Cafe,2146 E Susquehanna Ave,Philadelphia,PA,19125,39.9798199,-75.129822,4,314,"""{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'HasTV': 'False', 'WiFi': \\""u'free'\\"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': \\""u'casual'\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'OutdoorSeating': 'True', 'Alcohol': \\""u'full_bar'\\"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'NoiseLevel': \\""u'average'\\"", 'Ambience': \\""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}\\"", 'HappyHour': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}\\"", 'RestaurantsPriceRange2': '2'}""",American
pqN11loWgNHqSWxESd4Uwg,Kostas Bar Restaurant,15 W Girard Ave,Philadelphia,PA,19123,39.9689515,-75.134916,4,112,"""{'NoiseLevel': \\""'average'\\"", 'RestaurantsPriceRange2': '2', 'Alcohol': \\""'full_bar'\\"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'GoodForDancing': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'WiFi': \\""'free'\\"", 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}\\"", 'OutdoorSeating': 'True', 'Caters': 'False', 'GoodForKids': 'False', 'CoatCheck': 'False', 'Ambience': \\""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}\\"", 'Smoking': \\""u'outdoor'\\"", 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'GoodForMeal': \\""{'dessert': None, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': None, 'breakfast': None}\\""}""",Greek
